audio_path,reference,wer,w2v_hyp,w2v_score,gtts_ll,gtts_prior,gtts_delta
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0239.wav,his disappearance gave color and substance to evil reports already in circulation that the will and conveyance above referred to,0.04,his disappearance gave color and substance to evil reports are in sir collation that the will and conveyances above referred to g,5646.99579936206,13578.4765625,-84378.4921875,97956.96875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0239.wav,his disappearance gave color and substance to evil reports already in circulation that the will and conveyance above referred to,0.03,his disappearance gave color and substance to evil reports already in sir collation that the will and conveyances above referred to he,5646.989312678571,13253.8203125,-84376.15625,97629.9765625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0239.wav,his disappearance gave color and substance to evil reports already in circulation that the will and conveyance above referred to,0.02,his disappearance gave color and substance to evil reports already in sir collation that the will and conveyance above referred to i,5646.910115939375,12540.6484375,-84359.609375,96900.2578125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0239.wav,his disappearance gave color and substance to evil reports already in circulation that the will and conveyance above referred to,0.04,his disappearance gave color and substance to evil reports are in sir collation that the will and conveyances above referred to a,5646.895343380567,13162.65625,-84433.9609375,97596.6171875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0239.wav,his disappearance gave color and substance to evil reports already in circulation that the will and conveyance above referred to,0.02,his disappearance gave color and substance to evil reports already in sir collation that the will and conveyance above referred to h,5646.7699434185,12990.9765625,-84380.296875,97371.2734375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0239.wav,his disappearance gave color and substance to evil reports already in circulation that the will and conveyance above referred to,0.03,his disappearance gave color and substance to evil reports already in sir collation that the will and conveyances above referred to i,5646.736568566556,13072.3046875,-84369.90625,97442.2109375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0239.wav,his disappearance gave color and substance to evil reports already in circulation that the will and conveyance above referred to,0.03,his disappearance gave color and substance to evil reports already in sir collation that the will and conveyances above referred to h,5646.596396045681,13525.125,-84305.296875,97830.421875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0239.wav,his disappearance gave color and substance to evil reports already in circulation that the will and conveyance above referred to,0.03,his disappearance gave color and substance to evil reports are in sir collation that the will and conveyance above referred 2,5646.47669290602,13444.1875,-84506.15625,97950.34375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0239.wav,his disappearance gave color and substance to evil reports already in circulation that the will and conveyance above referred to,0.02,his disappearance gave color and substance to evil reports already in sir collation that the will and conveyance above referred to b,5646.405719292161,13035.7265625,-84455.1875,97490.9140625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0239.wav,his disappearance gave color and substance to evil reports already in circulation that the will and conveyance above referred to,0.02,his disappearance gave color and substance to evil reports already in sir collation that the will and conveyance above referred to g,5646.367062916752,13616.9921875,-84428.421875,98045.4140625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0239.wav,his disappearance gave color and substance to evil reports already in circulation that the will and conveyance above referred to,0.04,his disappearance gave color and substance to evil reports are in sir collation that the will and conveyances above referred 2,5646.303145533201,13122.46875,-84426.1484375,97548.6171875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0239.wav,his disappearance gave color and substance to evil reports already in circulation that the will and conveyance above referred to,0.02,his disappearance gave color and substance to evil reports already in sir collation that the will and conveyance above referred to a,5646.266606935259,12972.2578125,-84382.8125,97355.0703125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0239.wav,his disappearance gave color and substance to evil reports already in circulation that the will and conveyance above referred to,0.03,his disappearance gave color and substance to evil reports are in sir collation that the will and conveyance above referred to m,5646.248569427131,13287.25,-84476.75,97764.0
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0239.wav,his disappearance gave color and substance to evil reports already in circulation that the will and conveyance above referred to,0.03,his disappearance gave color and substance to evil reports are in sir collation that the will and conveyance above referred tow,5646.23793464899,12819.765625,-84450.671875,97270.4375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0239.wav,his disappearance gave color and substance to evil reports already in circulation that the will and conveyance above referred to,0.03,his disappearance gave color and substance to evil reports already in sir collation that the will and conveyances above referred to b,5646.232171919342,13190.25,-84419.8671875,97610.1171875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0239.wav,his disappearance gave color and substance to evil reports already in circulation that the will and conveyance above referred to,0.03,his disappearance gave color and substance to evil reports already in sir collation that the will and conveyances above referred to g,5646.193515543933,13748.9453125,-84346.796875,98095.7421875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0239.wav,his disappearance gave color and substance to evil reports already in circulation that the will and conveyance above referred to,0.03,his disappearance gave color and substance to evil reports are in sir collation that the will and conveyance above wreford to,5646.15089997351,13497.4609375,-84510.640625,98008.1015625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0239.wav,his disappearance gave color and substance to evil reports already in circulation that the will and conveyance above referred to,0.03,his disappearance gave color and substance to evil reports already in sir collation that the will and conveyances above referred to a,5646.09305956244,13537.7421875,-84353.796875,97891.5390625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0239.wav,his disappearance gave color and substance to evil reports already in circulation that the will and conveyance above referred to,0.04,his disappearance gave color and substance to evil reports are in sir collation that the will and conveyances above referred to m,5646.075022054312,13282.6328125,-84406.3984375,97689.03125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0239.wav,his disappearance gave color and substance to evil reports already in circulation that the will and conveyance above referred to,0.04,his disappearance gave color and substance to evil reports are in sir collation that the will and conveyances above referred tow,5646.064387276171,12585.359375,-84398.96875,96984.328125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0239.wav,his disappearance gave color and substance to evil reports already in circulation that the will and conveyance above referred to,0.04,his disappearance gave color and substance to evil reports are in sir collation that the will and conveyances above wreford to,5645.977352600691,12856.8203125,-84432.3984375,97289.21875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0239.wav,his disappearance gave color and substance to evil reports already in circulation that the will and conveyance above referred to,0.03,his disappearance gave color and substance to evil reports are in sir collation that the will and conveyance above referred to 0,5645.929550235271,12933.9296875,-84482.09375,97416.0234375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0239.wav,his disappearance gave color and substance to evil reports already in circulation that the will and conveyance above referred to,0.04,his disappearance gave color and substance to evil reports are in sir collation that the will and conveyances above referred to 0,5645.756002862452,13312.4921875,-84457.984375,97770.4765625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0239.wav,his disappearance gave color and substance to evil reports already in circulation that the will and conveyance above referred to,0.03,his disappearance gave color and substance to evil reports are in sir collation that the will and conveyance above referred to p,5645.709961667059,13527.5390625,-84457.8125,97985.3515625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0239.wav,his disappearance gave color and substance to evil reports already in circulation that the will and conveyance above referred to,0.03,his disappearance gave color and substance to evil reports are in sir collation that the will and conveyance above referred to s,5645.544272184371,13469.5859375,-84453.359375,97922.9453125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0239.wav,his disappearance gave color and substance to evil reports already in circulation that the will and conveyance above referred to,0.04,his disappearance gave color and substance to evil reports are in sir collation that the will and conveyances above referred to p,5645.536414294241,12963.4140625,-84437.4140625,97400.828125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0239.wav,his disappearance gave color and substance to evil reports already in circulation that the will and conveyance above referred to,0.03,his disappearance gave color and substance to evil reports are in sir collation that the will and conveyance above reformed to,5645.471839753389,12978.265625,-84488.0703125,97466.3359375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0239.wav,his disappearance gave color and substance to evil reports already in circulation that the will and conveyance above referred to,0.02,his disappearance gave color and substance to evil reports already in sir collation that the will and conveyance above referred to m,5645.446285609004,13365.296875,-84397.65625,97762.953125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0239.wav,his disappearance gave color and substance to evil reports already in circulation that the will and conveyance above referred to,0.03,his disappearance gave color and substance to evil reports are in sir collation that the will and conveyance above referred to y,5645.433902510403,12753.5390625,-84506.53125,97260.0703125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0239.wav,his disappearance gave color and substance to evil reports already in circulation that the will and conveyance above referred to,0.04,his disappearance gave color and substance to evil reports are in sir collation that the will and conveyances above referred to s,5645.3707248115525,13441.1484375,-84432.1640625,97873.3125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0239.wav,his disappearance gave color and substance to evil reports already in circulation that the will and conveyance above referred to,0.04,his disappearance gave color and substance to evil reports are in sir collation that the will and conveyances above reformed to,5645.29829238057,12910.8359375,-84499.3125,97410.1484375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0239.wav,his disappearance gave color and substance to evil reports already in circulation that the will and conveyance above referred to,0.03,his disappearance gave color and substance to evil reports already in sir collation that the will and conveyances above referred to m,5645.272738236185,13121.25,-84401.1875,97522.4375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0239.wav,his disappearance gave color and substance to evil reports already in circulation that the will and conveyance above referred to,0.04,his disappearance gave color and substance to evil reports are in sir collation that the will and conveyances above referred to y,5645.260355137584,13467.6171875,-84438.1328125,97905.75
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0239.wav,his disappearance gave color and substance to evil reports already in circulation that the will and conveyance above referred to,0.03,his disappearance gave color and substance to evil reports are in sir collation that the will and conveyance above referred to d,5644.893982698916,13200.7109375,-84500.40625,97701.1171875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0239.wav,his disappearance gave color and substance to evil reports already in circulation that the will and conveyance above referred to,0.03,his disappearance gave color and substance to evil reports are in sir collation that the will and conveyance above referred to 0,5644.882821399568,12963.8984375,-84424.703125,97388.6015625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0239.wav,his disappearance gave color and substance to evil reports already in circulation that the will and conveyance above referred to,0.04,his disappearance gave color and substance to evil reports are in sir collation that the will and conveyances above referred to d,5644.720435326098,13307.0703125,-84482.7109375,97789.78125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0239.wav,his disappearance gave color and substance to evil reports already in circulation that the will and conveyance above referred to,0.04,his disappearance gave color and substance to evil reports are in sir collation that the will and conveyances above referred to 0,5644.709274026749,12925.15625,-84486.6640625,97411.8203125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0239.wav,his disappearance gave color and substance to evil reports already in circulation that the will and conveyance above referred to,0.03,his disappearance gave color and substance to evil reports are in sir collation that the will and conveyance above referred to p,5644.663232831356,13647.625,-84420.03125,98067.65625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0239.wav,his disappearance gave color and substance to evil reports already in circulation that the will and conveyance above referred to,0.03,his disappearance gave color and substance to evil reports are in sir collation that the will and conveyance above referred to k,5644.603282886743,12752.6640625,-84457.203125,97209.8671875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.07,here the tread we was in their sure cranks or hard labor mashes,4485.695463222265,6137.1171875,-65749.8125,71886.9296875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.08,here the red we was in their sure cranks or hard labor mashes,4485.66025867939,5889.4140625,-65714.71875,71604.1328125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.07,here the tread we was in their slur cranks or hard labor mashes,4485.155724174975,6509.2578125,-65783.078125,72292.3359375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.08,here the red we was in their slur cranks or hard labor mashes,4485.1205196321,5954.8515625,-65805.84375,71760.6953125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.08,here the thread we was in their sure cranks or hard labor mashes,4484.721676670312,5538.65625,-65776.5390625,71315.1953125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.07,here the tread we was in their sore cranks or hard labor mashes,4484.311493633985,6123.6015625,-65704.21875,71827.8203125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.08,here the red we was in their sore cranks or hard labor mashes,4484.27628909111,5975.3359375,-65750.4609375,71725.796875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.08,here the treadwell was in their sure cranks or hard labor mashes,4484.222828035354,6476.4453125,-65757.6875,72234.1328125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.08,here the thread we was in their slur cranks or hard labor mashes,4484.181937623023,6324.4609375,-65863.1953125,72187.65625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.07,here the tread we was in their sour cranks or hard labor mashes,4483.909688986539,6695.2421875,-66056.28125,72751.5234375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.08,here the red we was in their sour cranks or hard labor mashes,4483.874484443663,5998.328125,-66086.0703125,72084.3984375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.08,here the tread we was in their sure ranks or hard labor mashes,4483.7472566139695,5899.4375,-65768.59375,71668.03125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.09,here the red we was in their sure ranks or hard labor mashes,4483.712052071094,6136.0,-65805.09375,71941.09375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.07,here the tread we was in their sure cranks or hard labor miss,4482.623802518844,6331.625,-65902.8515625,72234.4765625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.08,here the red we was in their sure cranks or hard labor miss,4482.588597975969,5893.9375,-65854.9375,71748.875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.07,here the tread we was in their slur cranks or hard labor miss,4482.084063471555,6579.4609375,-65831.4375,72410.8984375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.08,here the red we was in their slur cranks or hard labor miss,4482.04885892868,6643.984375,-65763.0859375,72407.0703125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.08,here the thread we was in their sure cranks or hard labor miss,4481.650015966892,5751.28125,-65792.25,71543.53125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.07,here the tread we was in their sore cranks or hard labor miss,4481.239832930564,6162.359375,-65804.1484375,71966.5078125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.08,here the red we was in their sore cranks or hard labor miss,4481.204628387689,5610.8671875,-65877.4140625,71488.28125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.08,here the treadwell was in their sure cranks or hard labor miss,4481.151167331933,6216.328125,-65697.53125,71913.859375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.08,here the thread we was in their slur cranks or hard labor miss,4481.110276919602,6820.515625,-65808.3125,72628.828125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.07,here the tread we was in their sour cranks or hard labor miss,4480.838028283119,5975.453125,-65783.6875,71759.140625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.08,here the red we was in their sour cranks or hard labor miss,4480.802823740243,6308.296875,-65916.421875,72224.71875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.08,here the tread we was in their sure ranks or hard labor miss,4480.6755959105485,6332.28125,-65887.0390625,72219.3203125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.09,here the red we was in their sure ranks or hard labor miss,4480.640391367673,6104.2890625,-65926.125,72030.4140625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.08,here the thread we was in their sore cranks or hard labor miss,4480.266046378612,6391.9453125,-65810.5078125,72202.453125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.07,here the tread we was in their sure cranks or hard labor miss,4480.2626135706905,5916.953125,-65881.203125,71798.15625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.08,here the red we was in their sure cranks or hard labor miss,4480.227409027815,6019.0625,-65899.0703125,71918.1328125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.08,here the tread we was in their slur ranks or hard labor miss,4480.13585686326,6083.703125,-65949.625,72033.328125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.09,here the red we was in their slur ranks or hard labor miss,4480.100652320385,6082.5703125,-65879.8203125,71962.390625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.08,here the treadwell was in their sore cranks or hard labor miss,4479.767197743653,6051.9765625,-65740.5078125,71792.484375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.07,here the tread we was in their slur cranks or hard labor miss,4479.722874523401,6409.15625,-65826.890625,72236.046875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.09,here the thread we was in their sure ranks or hard labor miss,4479.701809358597,5801.9921875,-65798.1015625,71600.09375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.08,here the red we was in their slur cranks or hard labor miss,4479.687669980525,6409.25,-65771.84375,72181.09375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.07,here the tread we was in her sure cranks or hard labor miss,4479.532730540037,5967.765625,-65886.28125,71854.046875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.08,here the red we was in her sure cranks or hard labor miss,4479.497525997162,5430.359375,-65931.546875,71361.90625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.08,here the tread we was in their sore ranks or hard labor miss,4479.291626322269,6731.8046875,-65845.6875,72577.4921875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.08,here the thread we was in their sure cranks or hard labor miss,4479.288827018738,5969.015625,-65822.984375,71792.0
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.09,here the red we was in their sore ranks or hard labor miss,4479.256421779393,5578.3203125,-65869.875,71448.1953125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.09,here the treadwell was in their sure ranks or hard labor miss,4479.202960723638,6503.0234375,-66059.1796875,72562.203125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.09,here the thread we was in their slur ranks or hard labor miss,4479.162070311308,6542.2265625,-65913.3828125,72455.609375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.08,here the tree we was in their sore cranks or hard labor miss,4479.047188038825,6115.609375,-65752.859375,71868.46875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.07,here the tread we was in their sellar cranks or hard labor miss,4478.949125418662,6520.578125,-65657.6640625,72178.2421875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.08,here the red we was in their sellar cranks or hard labor miss,4478.913920875787,6609.921875,-65660.03125,72269.953125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.08,here the tread we was in their sour ranks or hard labor miss,4478.889821674824,6034.4453125,-65744.0234375,71778.46875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.08,here the red who was in their sore cranks or hard labor miss,4478.884204585552,6073.0625,-65812.7578125,71885.8203125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.07,here the tread we was in their sore cranks or hard labor miss,4478.878643982411,6062.6015625,-65805.171875,71867.7734375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.09,here the red we was in their sour ranks or hard labor miss,4478.8546171319485,5707.71875,-65880.640625,71588.359375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.08,here the red we was in their sore cranks or hard labor miss,4478.843439439535,6660.2421875,-65880.640625,72540.8828125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.08,here the treadwell was in their slur cranks or hard labor miss,4478.8121052026745,6541.3046875,-65822.71875,72364.0234375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.08,here the treadwell was in their sure cranks or hard labor miss,4478.789978383779,6158.8203125,-65689.5234375,71848.34375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.08,here the thread we was in their slur cranks or hard labor miss,4478.749087971449,6089.5390625,-65815.78125,71905.3203125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.08,here the tree we was in their sure cranks or hard labor miss,4478.704633274077,5768.46875,-65912.5625,71681.03125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.08,here the tread we was in their sure cranes or hard labor miss,4478.666056326628,5952.4453125,-65889.828125,71842.2734375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.09,here the red we was in their sure cranes or hard labor miss,4478.630851783752,6165.5234375,-65877.828125,72043.3515625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.07,here the tread we was in her sore cranks or hard labor miss,4478.582860277891,6473.8671875,-65754.8203125,72228.6875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.08,here the red we was in her sore cranks or hard labor miss,4478.547655735016,6224.4453125,-65748.2578125,71972.703125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.08,here the red who was in their sure cranks or hard labor miss,4478.541649820804,6604.8671875,-65875.625,72480.4921875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.07,here the tread we was in their sour cranks or hard labor miss,4478.476839334964,6004.921875,-65820.1328125,71825.0546875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.08,here the red we was in their sour cranks or hard labor miss,4478.441634792089,5674.625,-65917.484375,71592.109375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.09,here the thread we was in their sore ranks or hard labor miss,4478.317839770316,6110.9140625,-65790.2578125,71901.171875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.08,here the tread we was in their sure ranks or hard labor miss,4478.314406962395,5944.140625,-65897.71875,71841.859375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.09,here the red we was in their sure ranks or hard labor miss,4478.27920241952,6065.6328125,-65905.171875,71970.8046875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.08,here the tread we was in their slur cranes or hard labor miss,4478.126315739155,5928.2109375,-65766.6640625,71694.875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.08,here the tree we was in their slur cranks or hard labor miss,4478.092095497846,6067.890625,-65752.890625,71820.78125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.09,here the red we was in their slur cranes or hard labor miss,4478.09111119628,6378.0859375,-65835.1484375,72213.234375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.08,here the red who was in their slur cranks or hard labor miss,4477.929112044572,6395.0703125,-65824.8046875,72219.875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.07,here the tread we was in their seller cranks or hard labor miss,4477.83422109127,6163.2421875,-65741.0546875,71904.296875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.09,here the treadwell was in their sore ranks or hard labor miss,4477.818991135358,6418.203125,-65542.8125,71961.015625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,0.08,here the red we was in their seller cranks or hard labor miss,4477.799016548394,5757.4609375,-65863.59375,71621.0546875
