audio_path,reference,wer,w2v_hyp,w2v_score,gtts_ll,gtts_prior,gtts_delta
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,11,heer the tred wel was in ys thier sel goulard cranks ore hard labore masheen ns,4662.378383934498,6660.625,-65706.203125,72366.828125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,9,heer the tread wel was in ys thier sel goulard cranks ore hard labor masheen ns,4662.302095711231,6684.890625,-65666.28125,72351.171875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,10,heer the tred wel was in ys thier sel goulard cranks ore hard labor masheen ns,4662.271314918995,6500.34375,-65728.515625,72228.859375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,10,heer the tread wel was in ys thier sell goulard cranks ore hard labore masheen ns,4662.218526661396,6861.375,-65767.4296875,72628.8046875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,10,heer the tread wel was in ys thier sel goulard cranks ore hard labore masheen se,4662.13437756896,6280.6875,-65702.328125,71983.015625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,11,heer the tred wel was in ys thier sel goulard cranks ore hard labore masheen se,4662.103596776724,6362.40625,-65662.0859375,72024.4921875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,9,heer the tread wel was in ys thier sel goulard cranks ore hard labor masheen se,4662.027308553457,7366.2734375,-65622.03125,72988.3046875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,10,heer the tred wel was in ys thier sel goulard cranks ore hard labor masheen se,4661.996527761221,7077.015625,-65667.125,72744.140625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,10,heer the tread wel was in ys thier sell goulard cranks ore hard labore masheen se,4661.943739503622,6714.7890625,-65696.8515625,72411.640625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,11,heer the tred wel was in ys thier sell goulard cranks ore hard labore masheen se,4661.912958711386,6556.5625,-65674.1015625,72230.6640625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,10,heer the tread wel was in ys thier sel goulard cranks ore hard labore masheen es,4661.907348334789,6201.6171875,-65735.3203125,71936.9375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,11,heer the tred wel was in ys thier sel goulard cranks ore hard labore masheen es,4661.876567542553,6811.4765625,-65686.3203125,72497.796875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,10,heer the tread wel was in ys thier sel goulard cranks ore hard labore masheen ds,4661.863865554333,6336.8515625,-65714.640625,72051.4921875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,9,heer the tread wel was in ys thier sell goulard cranks ore hard labor masheen se,4661.836670488119,6733.125,-65635.84375,72368.96875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,11,heer the tred wel was in ys thier sel goulard cranks ore hard labore masheen ds,4661.833084762096,6718.4296875,-65657.6328125,72376.0625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,10,heer the tred wel was in ys thier sell goulard cranks ore hard labor masheen se,4661.805889695883,6410.9375,-65651.921875,72062.859375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,9,heer the tread wel was in ys thier sel goulard cranks ore hard labor masheen es,4661.800279319286,6889.109375,-65683.078125,72572.1875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,10,heer the tred wel was in ys thier sel goulard cranks ore hard labor masheen es,4661.76949852705,6413.3046875,-65688.765625,72102.0703125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,9,heer the tread wel was in ys thier sel goulard cranks ore hard labor masheen ds,4661.75679653883,6399.4375,-65673.7734375,72073.2109375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,10,heer the tred wel was in ys thier sel goulard cranks ore hard labor masheen ds,4661.7260157465935,7102.546875,-65689.875,72792.421875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,10,heer the tread wel was in ys thier sell goulard cranks ore hard labore masheen es,4661.716710269451,6066.5859375,-65734.0,71800.5859375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,11,heer the tred wel was in ys thier sell goulard cranks ore hard labore masheen es,4661.685929477215,6473.9296875,-65678.25,72152.1796875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,10,heer the tread wel was in ys thier sell goulard cranks ore hard labore masheen ds,4661.673227488995,6714.078125,-65718.21875,72432.296875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,11,heer the tred wel was in ys thier sell goulard cranks ore hard labore masheen ds,4661.642446696758,7075.703125,-65701.0625,72776.765625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,9,heer the tread wel was in ys thier sell goulard cranks ore hard labor masheen es,4661.609641253948,6887.46875,-65676.9921875,72564.4609375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,10,heer the tred wel was in ys thier sell goulard cranks ore hard labor masheen es,4661.578860461712,7030.4375,-65678.1328125,72708.5703125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,9,heer the tread wel was in ys thier sell goulard cranks ore hard labor masheen ds,4661.566158473492,6735.90625,-65662.6875,72398.59375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,10,heer the tred wel was in ys thier sell goulard cranks ore hard labor masheen ds,4661.535377681255,6620.4921875,-65698.1796875,72318.671875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,10,heer the tread wel was in ys thier sel goulard cranks ore hard labore mishna s,4661.370182722807,6206.984375,-65592.7265625,71799.7109375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,11,heer the tred wel was in ys thier sel goulard cranks ore hard labore mishna s,4661.339401930571,6760.7109375,-65619.2421875,72379.953125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,9,heer the tread wel was in ys thier sel goulard cranks ore hard labor mishna s,4661.263113707304,6918.1875,-65547.9609375,72466.1484375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,11,heer the tread wel was in ys thier sel gulo re cranks ore hard labore mushin se,4661.256517499685,6241.7421875,-65772.78125,72014.5234375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,10,heer the tred wel was in ys thier sel goulard cranks ore hard labor mishna s,4661.232332915068,6685.78125,-65667.96875,72353.75
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,10,heer the tread wel was in ys thier sel gulo re cranks ore hard labore mushiness,4661.220600128174,6120.8515625,-65758.84375,71879.6953125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,10,heer the tread wel was in ys thier sel gulo re cranks or hard labore masheen se,4661.213841050863,6638.390625,-65701.8671875,72340.2578125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,10,heer the tread wel was in ys thier sell goulard cranks ore hard labore mishna s,4661.179544657469,6289.421875,-65578.984375,71868.40625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,10,heer the tread wel was in ys thier sel gulo re cranks ore hard labor mushin se,4661.149448484182,6402.421875,-65664.3515625,72066.7734375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,11,heer the tred wel was in ys thier sell goulard cranks ore hard labore mishna s,4661.1487638652325,6303.8125,-65601.53125,71905.34375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,9,heer the tread wel was in ys thier sel gulo re cranks ore hard labor mushiness,4661.113531112671,6848.25,-65683.671875,72531.921875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,11,heer the tread wel was in ys thier sel gulo re cranks ore hard labore masheen as,4661.111922264099,6739.09375,-65690.5703125,72429.6640625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,9,heer the tread wel was in ys thier sel gulo re cranks or hard labor masheen se,4661.10677203536,6217.5390625,-65651.3984375,71868.9375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,11,heer the tread wel was in ys thier sel gulo re cranks ore hard labore masheen ss,4661.088203519583,6302.4921875,-65766.25,72068.7421875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,9,heer the tread wel was in ys thier sell goulard cranks ore hard labor mishna s,4661.072475641966,6720.859375,-65547.8203125,72268.6796875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,10,heer the tred wel was in ys thier sell goulard cranks ore hard labor mishna s,4661.0416948497295,6264.1640625,-65688.296875,71952.4609375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,11,heer the tread wel was in ys thier sel gulo re cranks ore hard labore mushin es,4661.029488265514,6673.2578125,-65747.1171875,72420.375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,11,heer the tread wel was in ys thier sel gulo r cranks ore hard labore masheen se,4661.020921319723,6479.8359375,-65687.953125,72167.7890625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,10,heer the tread wel was in ys thier sel gulo re cranks ore hard labor masheen as,4661.004853248596,6734.5234375,-65686.890625,72421.4140625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,10,heer the tread wel was in ys thier sel gulo re cranks or hard labore masheen es,4660.986811816692,6580.2421875,-65752.0,72332.2421875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,11,heer the tread wel was in ys thier sel gulo re cranks ore hard labore mushin ds,4660.986005485058,7037.2734375,-65761.953125,72799.2265625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,10,heer the tread wel was in ys thier sel gulo re cranks ore hard labor masheen ss,4660.98113450408,7016.5859375,-65702.296875,72718.8828125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,10,heer the tread wel was in ys thier sel gulo re cranks or hard labore masheen ds,4660.943329036236,6265.4609375,-65736.390625,72001.8515625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,10,heer the tread wel was in ys thier sel gulo re cranks ore hard labor mushin es,4660.922419250011,6692.4140625,-65696.859375,72389.2734375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,10,heer the tread wel was in ys thier sel gulo r cranks ore hard labor masheen se,4660.91385230422,6358.7578125,-65681.0703125,72039.828125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,11,heer the tread wel was in ys thier sel gulo re cranks ore hard labore masheen gs,4660.901745289564,6159.5,-65709.453125,71868.953125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,9,heer the tread wel was in ys thier sel gulo re cranks or hard labor masheen es,4660.879742801189,6358.328125,-65685.296875,72043.625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,10,heer the tread wel was in ys thier sel gulo re cranks ore hard labor mushin ds,4660.878936469555,6066.171875,-65680.125,71746.296875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,9,heer the tread wel was in ys thier sel gulo re cranks or hard labor masheen ds,4660.836260020733,6707.7890625,-65692.09375,72399.8828125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,11,heer the tread wel was in ys thier sel gulo re cranks ore hard labore masheen vs,4660.831758320332,6022.6484375,-65623.046875,71645.6953125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,10,heer the tread wel was in ys thier sel gulo re cranks ore hard labor masheen gs,4660.794676274061,6133.2578125,-65632.15625,71765.4140625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,11,heer the tread wel was in ys thier sel gulo r cranks ore hard labore masheen es,4660.793892085552,6678.8671875,-65709.8203125,72388.6875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,11,heer the tread wel was in ys thier sel gulo r cranks ore hard labore masheen ds,4660.750409305096,6974.90625,-65669.984375,72644.890625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,10,heer the tread wel was in ys thier sel gulo re cranks ore hard labor masheen vs,4660.724689304829,6553.1953125,-65630.703125,72183.8984375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,12,heer the tread wel was in ys thier sel gulo re cranks ore hard labore masheen s is,4660.719306886196,6564.8125,-65670.6875,72235.5
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,11,heer the tread wel was in ys thier sel gulo re cranks ore hard labore mashing s,4660.70007647574,6644.796875,-65720.03125,72364.828125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,10,heer the tread wel was in ys thier sel gulo r cranks ore hard labor masheen es,4660.686823070049,6837.9765625,-65678.7109375,72516.6875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,10,heer the tread wel was in ys thier sel gulo r cranks ore hard labor masheen ds,4660.643340289593,6600.8984375,-65656.3515625,72257.25
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,11,heer the tread wel was in ys thier sel gulo re cranks ore hard labor masheen s is,4660.612237870693,5990.640625,-65671.8046875,71662.4453125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,11,heer the tread wel was in ys thier sel gulo re cranks ore hard labore masheen ses,4660.1556732058525,5845.8515625,-65728.140625,71573.9921875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,10,heer the tread wel was in ys thier sel gulo re cranks ore hard labor masheen ses,4660.04860419035,6491.265625,-65639.03125,72130.296875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,11,heer the tread wel was in ys thier sel gulo re cranks ore hard labore masheen ese,4659.8054067492485,6210.6640625,-65757.859375,71968.5234375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,10,heer the tread wel was in ys thier sel goulard cranks ore hard labore masheen ss,4659.749405473471,5936.9765625,-65715.6328125,71652.609375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,11,heer the tred wel was in ys thier sel goulard cranks ore hard labore masheen ss,4659.718624681234,6779.1171875,-65697.8359375,72476.953125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0257.wav,here the tread wheel was in use there cellular cranks or hard labor machines,10,heer the tread wel was in ys thier sel gulo re cranks ore hard labor masheen ese,4659.698337733746,6641.53125,-65663.984375,72305.515625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0008.wav,you tap gently with your heel upon the shoulder of the dromedary to urge her on,8,you taped gently with yor hel apponyi sholder of the dromedary to rge her arme,2938.2919142246246,5962.73828125,-45158.23828125,51120.9765625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0008.wav,you tap gently with your heel upon the shoulder of the dromedary to urge her on,9,you taped gently with yor hel apponyi sholder of the dromedary to rge here arme,2938.201937437057,5968.3359375,-45110.7421875,51079.078125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0008.wav,you tap gently with your heel upon the shoulder of the dromedary to urge her on,8,you taped gently with yor hell apponyi sholder of the dromedary to rge her arme,2937.8650782108307,5997.484375,-45130.6953125,51128.1796875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0008.wav,you tap gently with your heel upon the shoulder of the dromedary to urge her on,9,yu taped gently with yor hel apponyi sholder of the dromedary to rge her arme,2937.8280370235443,6160.6796875,-45140.1796875,51300.859375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0008.wav,you tap gently with your heel upon the shoulder of the dromedary to urge her on,9,hou taped gently with yor hel apponyi sholder of the dromedary to rge her arme,2937.800281763077,6015.3125,-45145.3125,51160.625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0008.wav,you tap gently with your heel upon the shoulder of the dromedary to urge her on,9,you taped gently with yor hell apponyi sholder of the dromedary to rge here arme,2937.7751014232635,6150.12109375,-45151.078125,51301.19921875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0008.wav,you tap gently with your heel upon the shoulder of the dromedary to urge her on,10,yu taped gently with yor hel apponyi sholder of the dromedary to rge here arme,2937.738060235977,6069.43359375,-45113.8203125,51183.25390625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0008.wav,you tap gently with your heel upon the shoulder of the dromedary to urge her on,10,hou taped gently with yor hel apponyi sholder of the dromedary to rge here arme,2937.7103049755096,6252.72265625,-45123.67578125,51376.3984375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0008.wav,you tap gently with your heel upon the shoulder of the dromedary to urge her on,8,you taped gently with yor hel apponyi sholder of the dromedary to orge her arme,2937.637630701065,5678.2734375,-45095.46875,50773.7421875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0008.wav,you tap gently with your heel upon the shoulder of the dromedary to urge her on,9,you taped gently with yor hel apponyi sholder of the dromedary to orge here arme,2937.547653913498,6056.5703125,-45104.109375,51160.6796875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0008.wav,you tap gently with your heel upon the shoulder of the dromedary to urge her on,9,yu taped gently with yor hell apponyi sholder of the dromedary to rge her arme,2937.4012010097504,5652.7890625,-45125.0625,50777.8515625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0008.wav,you tap gently with your heel upon the shoulder of the dromedary to urge her on,9,hou taped gently with yor hell apponyi sholder of the dromedary to rge her arme,2937.373445749283,6226.53125,-45170.98828125,51397.51953125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0008.wav,you tap gently with your heel upon the shoulder of the dromedary to urge her on,9,hu taped gently with yor hel apponyi sholder of the dromedary to rge her arme,2937.3364045619965,6215.66796875,-45149.46484375,51365.1328125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0008.wav,you tap gently with your heel upon the shoulder of the dromedary to urge her on,10,yu taped gently with yor hell apponyi sholder of the dromedary to rge here arme,2937.3112242221832,5699.40625,-45137.3515625,50836.7578125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0008.wav,you tap gently with your heel upon the shoulder of the dromedary to urge her on,9,you taped gently with yor hel apponyi sholder of the dromedary to rge wher arme,2937.2858822345734,6222.1953125,-45090.515625,51312.7109375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0008.wav,you tap gently with your heel upon the shoulder of the dromedary to urge her on,10,hou taped gently with yor hell apponyi sholder of the dromedary to rge here arme,2937.283468961716,6120.70703125,-45158.78515625,51279.4921875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0008.wav,you tap gently with your heel upon the shoulder of the dromedary to urge her on,10,hu taped gently with yor hel apponyi sholder of the dromedary to rge here arme,2937.2464277744293,5895.41015625,-45141.2421875,51036.65234375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0008.wav,you tap gently with your heel upon the shoulder of the dromedary to urge her on,8,you taped gently with yor hell apponyi sholder of the dromedary to orge her arme,2937.210794687271,6025.76171875,-45160.96875,51186.73046875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0008.wav,you tap gently with your heel upon the shoulder of the dromedary to urge her on,9,you taped gently with yor hel apponyi sholder of the dromedary to rge where arme,2937.195905447006,6020.8125,-45110.7578125,51131.5703125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0008.wav,you tap gently with your heel upon the shoulder of the dromedary to urge her on,9,yu taped gently with yor hel apponyi sholder of the dromedary to orge her arme,2937.1737534999847,6280.04296875,-45111.68359375,51391.7265625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0008.wav,you tap gently with your heel upon the shoulder of the dromedary to urge her on,9,hou taped gently with yor hel apponyi sholder of the dromedary to orge her arme,2937.145998239517,5869.6953125,-45166.4921875,51036.1875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0008.wav,you tap gently with your heel upon the shoulder of the dromedary to urge her on,7,you taped gently with your hel apponyi sholder of the dromedary to rge her arme,2937.1369955539703,6022.140625,-45128.140625,51150.28125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0008.wav,you tap gently with your heel upon the shoulder of the dromedary to urge her on,9,you taped gently with yor hell apponyi sholder of the dromedary to orge here arme,2937.120817899704,5883.4296875,-45144.234375,51027.6640625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0008.wav,you tap gently with your heel upon the shoulder of the dromedary to urge her on,10,yu taped gently with yor hel apponyi sholder of the dromedary to orge here arme,2937.0837767124176,5906.71484375,-45105.8125,51012.52734375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0008.wav,you tap gently with your heel upon the shoulder of the dromedary to urge her on,10,hou taped gently with yor hel apponyi sholder of the dromedary to orge here arme,2937.05602145195,5749.84375,-45155.31640625,50905.16015625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0008.wav,you tap gently with your heel upon the shoulder of the dromedary to urge her on,8,you taped gently with your hel apponyi sholder of the dromedary to rge here arme,2937.047018766403,5808.19140625,-45098.046875,50906.23828125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0008.wav,you tap gently with your heel upon the shoulder of the dromedary to urge her on,8,you tape gently with yor hel apponyi sholder of the dromedary to rge her arme,2936.9301941394806,5719.1015625,-45176.3828125,50895.484375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0008.wav,you tap gently with your heel upon the shoulder of the dromedary to urge her on,9,hu taped gently with yor hell apponyi sholder of the dromedary to rge her arme,2936.9095685482025,6036.70703125,-45174.21875,51210.92578125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0008.wav,you tap gently with your heel upon the shoulder of the dromedary to urge her on,9,you taped gently with yor hel apponyi sholder of the dromedary toe rge her arme,2936.9052290916443,5693.64453125,-45137.9375,50831.58203125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0008.wav,you tap gently with your heel upon the shoulder of the dromedary to urge her on,9,you taped gently with yor hell apponyi sholder of the dromedary to rge wher arme,2936.8590462207794,6067.0703125,-45163.6875,51230.7578125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0008.wav,you tap gently with your heel upon the shoulder of the dromedary to urge her on,9,you tape gently with yor hel apponyi sholder of the dromedary to rge here arme,2936.840217351913,5930.9609375,-45173.84375,51104.8046875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0008.wav,you tap gently with your heel upon the shoulder of the dromedary to urge her on,10,you taped gently with yor hel apponyi sholder of the drama deary to rge her arme,2936.8381567001343,6263.6875,-45142.828125,51406.515625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0008.wav,you tap gently with your heel upon the shoulder of the dromedary to urge her on,8,you taped gently with yor hel apponyi sholder of the dromedary to rge her arm,2936.826881170273,5940.234375,-45165.8125,51106.046875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0008.wav,you tap gently with your heel upon the shoulder of the dromedary to urge her on,10,yu taped gently with yor hel apponyi sholder of the dromedary to rge wher arme,2936.822005033493,6402.89453125,-45094.609375,51497.50390625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0008.wav,you tap gently with your heel upon the shoulder of the dromedary to urge her on,10,hu taped gently with yor hell apponyi sholder of the dromedary to rge here arme,2936.8195917606354,5959.89453125,-45161.3984375,51121.29296875
