id,talk_id,speaker_id,reference,hypothesis,wer
<F0_M>,BarrySchwartz_2005G,Barry_Schwartz,about them they blame themselves clinical depression has exploded in the industrial world in the last generation i believe a significant not the only but a significant contributor to this explosion of depression and also suicide is that people have experiences that are disappointing because their standards are so high and then when they have to explain these experiences to themselves they think they are at fault,about them they blam them selves clinical depression has exploded in the industrial world in the last generation i believe a significant not the only but a significant contributor to this explosion of de preto and also s isid is that people have experiences that ar dis a pointing becaus ther standers ars sow hy and then when they haf to explained thes experience as to themselves they think ther at falt,0.060240963855421686
<F0_M>,BarrySchwartz_2005G,Barry_Schwartz,and so the net result is that we do better and in general objectively and we feel worse,and so the net result is that we dou beter ad a in general objectively and we fel wors,0.06896551724137931
<F0_M>,BarrySchwartz_2005G,Barry_Schwartz,so let me remind you this is the official dogma the one that we all take to be true,sow tlat me remind u this is the offish al darg moa the on that we al tak to be tro,0.13253012048192772
<F0_M>,BarrySchwartz_2005G,Barry_Schwartz,and it is all false it is not true there is no question that some choice is better than none,and its all faults it is nat tro thers no question that some choi is beter than none,0.09782608695652174
<F0_M>,BarrySchwartz_2005G,Barry_Schwartz,but it does not follow from that that more choice is better than some choice there is some magical amount i do not know what it is i am pretty confident that we have long since passed the point where options improve,but it dus int fallow from thatt that mor choi is beter than some choirs theirs some magical amount idun now what it is im prety confident that we have long since pased the point wer options improve,0.08837209302325581
<F0_M>,BarrySchwartz_2005G,Barry_Schwartz,our welfare now as a policy matter i am almost done as a policy matter the thing to think about is this what enables all of this choice,owr wel fer now as a palissy mater a almost doun as a paley mater the thing to think about as this what enables all of this hoys,0.08888888888888889
<F0_M>,BarrySchwartz_2005G,Barry_Schwartz,in industrial societies is material affluence there are lots of places in the world and we have heard about several of them,in industrial sosii atys is material affluence there a lat s of plas in the world an whe have herd about several of them,0.07317073170731707
<F0_M>,BarrySchwartz_2005G,Barry_Schwartz,where the their problem is not that they have too much choice their problem is that they have too little so the stuff i am talking about is the peculiar problem of modern,wer the their problem is nat that they have to much hoys their problem is that they have to litle so the stuff ime tacking about is the peculiar problem of modern,0.052941176470588235
<F0_M>,BarrySchwartz_2005G,Barry_Schwartz,affluent western societies and what is so frustrating and infuriating is this steve levitt talked to you yesterday about how these expensive and difficult to install,af loant western sosia thys and what is so frustrating and infuriating is this steve leva touge t yu yester dey about how thes expensive and difficult to install,0.06666666666666667
<F0_M>,BarrySchwartz_2005G,Barry_Schwartz,infants child seats do not help,t infans caere child seats doed help,0.16129032258064516
<F0_M>,BarrySchwartz_2005G,Barry_Schwartz,it is a waste of money what i am telling you is that these expensive complicated choices it is not simply that they do not help they actually hurt they actually make us worse,its a wast of money what ime telling yu is that thes expensive complicated choices its not simply that they dont help the actually hert they actually make ous wors,0.08620689655172414
<F0_M>,BarrySchwartz_2005G,Barry_Schwartz,off if some of what enables people in our societies to make all of the choices we make were shifted to societies in which people have too few options,off if some ove what enables people in owre sosia ty is to make al of the choirs we mak wer shifted to sosia ty is in which people have to fieu options,0.09395973154362416
<F0_M>,BarrySchwartz_2005G,Barry_Schwartz,not only would those people is lives be improved but ours would be improved also this is what economists call a pareto improving move income redistribution will make everyone,nat only wil theos peoples lies be improved but owr s wold be improved also it as what clan amas cale a prado improving move income re distribution wil mak every won,0.1206896551724138
<F0_M>,BarrySchwartz_2005G,Barry_Schwartz,better off not just poor people because of how all this excess choice plagues us so to conclude,beter off nat gust pore people becase of v how allis exes choi plaies os sow to conclude,0.1368421052631579
<F0_M>,BarrySchwartz_2005G,Barry_Schwartz,you are supposed to read this cartoon and being a sophisticated person say ah what does this fish know you know nothing is possible in this fishbowl,yur spose toe read thes car towne and beeing a sur fist cat ed person say ah what des his fish now yu now nothing is possible in this fish bal,0.12837837837837837
<F0_M>,BarrySchwartz_2005G,Barry_Schwartz,impoverished imagination a myopic view of the world and that is the way i read it at 1st the more i thought about it however the more i came to the view that this,impoverish imagination of my pick ve of the world an thats the why i red it at 1st the mor i thout about it however the more i came to the vie that this,0.08024691358024691
<F0_M>,BarrySchwartz_2005G,Barry_Schwartz,fish knows something because the truth of the matter is that if you shatter the fishbowl so that everything is possible you do not have freedom you have paralysis,fish now somthing becaus the truth of the maner is that if you shanter the fish bal so that everything is possible you dont have freedom you have paralus is,0.06790123456790123
<F0_M>,BarrySchwartz_2005G,Barry_Schwartz,if you shatter this fishbowl so that everything is possible you decrease satisfaction,if you shatter this fish bole so that everything is possible yeou de cris satisfaction,0.058823529411764705
<F0_M>,BarrySchwartz_2005G,Barry_Schwartz,you increase paralysis and you decrease satisfaction everybody needs a fishbowl this one is almost certainly too limited,yeu increase prau is and yo decres satisfaction every body kneads a fish bol this wone is almost sherton ly to limited,0.11666666666666667
<F0_M>,BarrySchwartz_2005G,Barry_Schwartz,perhaps even for the fish certainly for us but the absence of some metaphorical fishbowl is a recipe for misery and i suspect disaster thank you very much,pr haps even for the fish sartinly fore ous but the absence ov som metafor rel fish bol is a ressort misery and i soase desart r thank yu very much,0.11038961038961038
<F0_M>,BlaiseAguerayArcas_2007,Blaise_Agueray_Arcas,what i am going to show you 1st as quickly as i can is,hati goto show yo firsts ere as quickly as i cane es are,0.2037037037037037
<F0_M>,BlaiseAguerayArcas_2007,Blaise_Agueray_Arcas,is some some foundational work some some new technology that we brought to microsoft as part of an acquisition almost exactly a year ago this is seadragon,is some some foundational work some some neu teck now ledgy that ath ly brugh to mier sof to spar ofen acquisition almost exactly a year ago are this is se dragon,0.09740259740259741
<F0_M>,BlaiseAguerayArcas_2007,Blaise_Agueray_Arcas,and it is an environment in which you can either locally or remotely interact with vast amounts of of visual data we are looking at many many gigabytes of of digital photos here and kind of seam seamlessly and continuously zooming in panning through the thing rearranging it in any way we want and,and its an invar ment in which yu can ither locally re motly entrate with vast amounts ove a 0 viol dada were locking at meny meny gagabu tes of of 0 didine fouts hearin coves smeed sem lastly and a continuously s ming and padding through the thing re aran ing t any wy wey want and am,0.13468013468013468
<F0_M>,BlaiseAguerayArcas_2007,Blaise_Agueray_Arcas,it does not matter how much information we are looking at how big these collections are or how big the images are in the most of them are ordinary digital camera photos but this one for example is a scan from the library of congress and it is in the in the 300 megapixel range,it dus int mater how much information wer locking at how big these collections are ore how big the images ar in the most of th mere ordinary additional carat fot ows but this n fr example is a sand frome the libri of congres and it senator th in the thry 100 magoffin range,0.09420289855072464
<F0_M>,BlaiseAguerayArcas_2007,Blaise_Agueray_Arcas,it does not does not make any difference because the only thing that that ought to limit the performance of a system like this one is the number of pixels on your screen at any given moment,it dos nt ds n mak mey difference becase the only thing that theat aht to limit the performance of a sisto like this ne as the nomber of picts on yr scram at any given moment,0.08465608465608465
<F0_M>,BlaiseAguerayArcas_2007,Blaise_Agueray_Arcas,it is also very flexible architecture this is an entire book this is an example of non non image data this is bleak house by dickens every every column is a is a chapter,ow its also very flexible arca texture w thes is an entire bokes thes an agane of none r non image dada ar this is a b blick hows by dicon s every every coome is a is a chapter,0.1242603550295858
<F0_M>,BlaiseAguerayArcas_2007,Blaise_Agueray_Arcas,and to prove to you that it is that it is really text and not an image we can do something like so to really show that this is a real representation of the text it is not a picture,and to prove to yow that its tea its rely teed and not an image whe can do somthing like sow at to rely show that this is as ov ar rel representation of the tax is not a picter,0.1111111111111111
<F0_M>,BlaiseAguerayArcas_2007,Blaise_Agueray_Arcas,maybe this is a kind of an artificial way to read an e book i would not recommend it this is a more realistic case this is an issue of the guardian every large image is the beginning of a section and this really gives you the the the joy and the good experience of reading the real paper version of,mabe this as a cane artificial wat 0 reade an ebook i wouldnt recommend t a diis me or realistic case this is an itu of the gardon every a large image as the begining of a seton an this rily givs yo the the the goy in the goud experience of reading ove the real paper veran ove,0.11073825503355705
<F0_M>,BlaiseAguerayArcas_2007,Blaise_Agueray_Arcas,of a magazine or a newspaper which is an inherently multi scale kind of medium we have also done a little something with the corner of of this particular issue of the guardian we have made up a fake ad,0 a magasin ra or a news paper a which as an parent ly milty skil houn of medium weve also dune alit something with the corner ove of this perticular iho of the gardon weve a mad oup af fack ad,0.13432835820895522
<F0_M>,BlaiseAguerayArcas_2007,Blaise_Agueray_Arcas,that is very high resolution much higher than you would be able to get in an ordinary ad and we have embedded extra content if you want to see the features of this car you can see it here or other models or even technical specifications,thats very hi resolution of much hir thn yu gable t gat in an ordinary ad an weve imbedded extra content goto sy the fears of this car yu can se it theer or other modal s or evan tec nal specifications,0.1271186440677966
<F0_M>,BlaiseAguerayArcas_2007,Blaise_Agueray_Arcas,and and this this really this really gets at some of these ideas about really doing away with with those limits on on screen real estate we hope that this means no more no more pop ups and other kind of rubbish like that should not be necessary,and t and his this rily this rily geats ax som of hes i deas about a rely ding away with a withold s on on sree rel estate we hop that this mins t no mor nomarch acute rubes lik thag holbein is ary ome,0.14754098360655737
<F0_M>,BlaiseAguerayArcas_2007,Blaise_Agueray_Arcas,of course mapping is one of those really obvious applications for a technology like this and and this one i really will not spend any time on except to say that we have things to contribute to this field as well,of cors mapping is one f thos rely obvious applications for at teck now ledgy like thiss and and this one i i rily wont spent any time one cept to say that we have things to contribute to this fel as well,0.07582938388625593
<F0_M>,BlaiseAguerayArcas_2007,Blaise_Agueray_Arcas,but those are all the roads in the in the u s superimposed on top of a nasa,batt dese al the roads in the in the yow hae supreme posed on top of her of a naa,0.14666666666666667
<F0_M>,BlaiseAguerayArcas_2007,Blaise_Agueray_Arcas,geospatial image so let us pull up now something else so this is actually live on the live on the web now you can go check it out this is a project called photosynth which really marries 2 different technologies one of them is seadragon and the other is some very beautiful computer vision research done by noah snavely a graduate student at the university of washington co advised by steve seitz at u w and rick szeliski at microsoft research,spatial image so lets pol up nows something els so this is actly live one the live n the web now hu can goe checked out this a product cald fol sent which rily marys a todi nt ec knowledg is one f themis sea dragon and the other is ae som very butiful computer vision research dune by a noat snavely grat ast i th marty washington cow advised bi a steve sites at yo dad and ric salissa mik a soft re serch,0.12641083521444696
<F0_M>,BlaiseAguerayArcas_2007,Blaise_Agueray_Arcas,a very nice collaboration and so this is this live on the web it is powered by seadragon you can see that when we kind of do these sorts of views where we can we can we can dive through images and have this kind of multi resolution experience,a very nis collaboration and so ths is thi is live on the web its power by se drag n you can se that hat we can ob d these sorts of vs wher whe can that we canta wecanicut images and hae the s confute resolution experience,0.11570247933884298
<F0_M>,BlaiseAguerayArcas_2007,Blaise_Agueray_Arcas,but but the spatial arrangement of the images here is actually meaningful the computer vision algorithms have registered these images together so that they correspond to the real space in which these these shots all taken near grassi lakes in the canadian rockies,but but the spatial aran ment of the magas her is actual maning foul the compurgators ems have readest erd thes magas together so if the cors pond to the real spas in which thes thes shoats al tack an a mer grassi likes ne canadian rockies,0.11406844106463879
<F0_M>,BlaiseAguerayArcas_2007,Blaise_Agueray_Arcas,all these shots were taken so you see elements here of of stabilized slide show or panoramic panoramic imaging,ome al hes shouts we tacon so yu se elements here ove ome ove stabled slide show ore panoramic a pana anak imaging ome,0.15454545454545454
<F0_M>,BlaiseAguerayArcas_2007,Blaise_Agueray_Arcas,and these things have all been related related spatially i am not sure if i have if i have time to show you any other environments there are some that are much more spatial but i would like to jump straight to to one of noah is original data sets and this is from an early prototype of photosynth that we 1st got working in the summer,and thes things ha al ben related related spatially ie much r if i have thought if i have time to sho yu eny other environs ther some ther much more spatial but i liket to gump strate to ome to ne of now as aridity this is from an early proa tip of foin that whe 1st gat working the somer,0.10778443113772455
<F0_M>,BlaiseAguerayArcas_2007,Blaise_Agueray_Arcas,to show you what i think is really the the punchline behind this this technology the photosynth technology and it is not necessarily so apparent from looking at the environments that we have put up on the website we we had to worry about the lawyers and so on,ut to show yu what i thenk is rely that the punch line behind this thiss teck owed hef foudroyant y an its not necessarily sow a parent from locking at the environs t if pot op on he webs sid weems we had to wry about the loy ers and sow ne,0.13127413127413126
<F0_M>,BlaiseAguerayArcas_2007,Blaise_Agueray_Arcas,this is a reconstruction of notre dame cathedral that was done entirely computationally from images scraped from flickr you just type notre dame into flickr,this is a re construction of mut rone cathedral tha was dun entirely computation aly from images scaped from flicker it was tiped natron into flicker,0.10256410256410256
<F0_M>,BlaiseAguerayArcas_2007,Blaise_Agueray_Arcas,and you get some pictures of guys in t shirts and of the campus and so on and each of these orange cones represents an image that was that was discovered to belong to this model,and w yu gout some picturs of gis in te shirts and of the campus and sow on and ove each of thes orange cons represent an image that was tha was desormes to belong to this mal,0.07909604519774012
<F0_M>,BlaiseAguerayArcas_2007,Blaise_Agueray_Arcas,and so these are all these are all flickr images and they have all been related spatially in this way and we can just navigate in this very simple way,and so thes ar al tes r al flicker images and eval ben related om spatially in this wy wy can dust navigate in hs very simple wy,0.12
<F0_M>,BlaiseAguerayArcas_2007,Blaise_Agueray_Arcas,you know i never i never thought that i would end up working at microsoft it is very it is very gratifying to to have this kind this kind of reception here,cud y i never i never thaut tht id ben the workin of meres mas ery as very gratified spi ow tis t af testa f resetting hir,0.17419354838709677
<F0_M>,BlaiseAguerayArcas_2007,Blaise_Agueray_Arcas,so so this is i guess you can see this is very this is lots of different types of cameras it is everything from cell phone cameras to professional slrs quite a large number of them stitched together in this environment and if i can i will find some of the sort of weird ones,t so sor thiss ides if con se as haf very bis as bias late of diffrunt tips of camors it every thing frome self on camors to professional esa lars ove a quit a large nomber had af en vrede tilt gather nt this ain varm ent and if i can find som f the soto is werd wanes ome,0.17518248175182483
<F0_M>,BlaiseAguerayArcas_2007,Blaise_Agueray_Arcas,so many of them are occluded by faces and and so on,ther aut so meny f them related bi fares and and so n,0.17647058823529413
<F0_M>,BlaiseAguerayArcas_2007,Blaise_Agueray_Arcas,there is somewhere in here there is actually there there is series of photographs here we go this is actually a poster of notre dame that registered correctly here we can dive in from the poster to a physical view,ther is a somewhar in her thers atole ove ther ther a siris of fote graves origo this is actly a poster of nota dome that redes ter d caret ly his sow fry a ya wyon wy cand dive in frome the poster to af fiscal vie,0.1643192488262911
<F0_M>,BlaiseAguerayArcas_2007,Blaise_Agueray_Arcas,of this of this environment,of this of this in vir ment,0.1111111111111111
<F0_M>,BlaiseAguerayArcas_2007,Blaise_Agueray_Arcas,what what the point here really is is that we can do things with the social environment this is this is now taking data from everybody from the entire collective memory of of visually what the earth looks like,what what the point her rely is as that we can doh things wit the soul environment a this as this is now ar tacking dada from every badi frome he entire collective memory of ove fre visually of what th erth look is lik,0.11004784688995216
<F0_M>,BlaiseAguerayArcas_2007,Blaise_Agueray_Arcas,and link all of that together all of those photos become linked together and they make something emergent that is greater than the sum of the parts you have a a model that emerges of the entire earth think of this as the long tail to stephen lawler is,and a link al of that together altos fot os become link to gether an the mak something margent thet grater then the some of the parts who have a a model that amare af teanum erth thick of thes ast as the long tal to steven lollards ove,0.12350597609561753
<F0_M>,BlaiseAguerayArcas_2007,Blaise_Agueray_Arcas,virtual earth work and this is something that grows in complexity as people use it and whose benefits become greater to the users as they as they use it their own photos are getting tagged with meta data that somebody else entered,verrall erth work and this is something that grows in complexity as people yus it and whoas benefits become grater to the sers as they as they sit ther owne fooles ar geting tanged with meda doute that somebody els entered,0.07391304347826087
<F0_M>,BlaiseAguerayArcas_2007,Blaise_Agueray_Arcas,if if somebody bothered to to tag all of these saints and say who they all are then then my photo of,ove iff if somebody bothered ser ome to tag al f thes saints and say hoh they al are than then mi fot ove,0.13
<F0_M>,BlaiseAguerayArcas_2007,Blaise_Agueray_Arcas,notre dame cathedral suddenly gets enriched with all of that data and i can use it as an entry point to dive into that space into that meta verse using everybody else is photos and and do a kind of a cross modal,lieutenant rn cathedral sudenly gats in riche with al that dad and i can yus it as an entry point to dive into that spas ins that metivier hsing evry body el as fodor s and and a cin ove a cros modal,0.11374407582938388
<F0_M>,BlaiseAguerayArcas_2007,Blaise_Agueray_Arcas,and and and cross user social experience that way and of course a by product of all of that is immensely rich virtual models of of every interesting part of the earth,and ome and a an cross yser soil experience that wy and f cors th bi product of al f that is immence rich vertua models of of every intreating part f the erth,0.10240963855421686
<F0_M>,BlaiseAguerayArcas_2007,Blaise_Agueray_Arcas,collected not just from from overhead flights and from satellite images and so on but from the collective memory thank you so much,ov collected 0 not gost frome ar from over head flight sent frome sated images and so one but frome the colette memory thankyou so much,0.12307692307692308
<F0_M>,BlaiseAguerayArcas_2007,S62,do i do i understand this do i understand this right that what what your software is going to allow is that at some point really within the next few years,er it to understand theiss hou undestroyed that what what yore sofa as gin to alow is it at sompin redy within then feu yers,0.14935064935064934
<F0_M>,BlaiseAguerayArcas_2007,S62,all the pictures,all the picters,0.0625
<F0_M>,BlaiseAguerayArcas_2007,S62,that are shared by anyone across the world are going to basically link together,that a shed by any wan across the waldon as vasily link together,0.11392405063291139
<F0_M>,BlaiseAguerayArcas_2007,Blaise_Agueray_Arcas,yes what this is really doing is discovering it is creating hyperlinks if you will between between images,ess hat thiss rely 1000000000s discover ing at is crating hape lings if ho will betwen between images,0.13333333333333333
<F0_M>,BlaiseAguerayArcas_2007,Blaise_Agueray_Arcas,and it is doing that based on the content inside the images and that gets really exciting when you think about the richness of the semantic information that a lot of those images have like when you do a web search for images,nd as toi that bat on the content and sid the magas neuk ats rely exiting hen yu think about the rich ness of the sermon tek information tht lot f thos images have lik hen u doe a webs serch for magas,0.13392857142857142
<F0_M>,BlaiseAguerayArcas_2007,Blaise_Agueray_Arcas,you type in phrases and the text on the web page is is carrying a lot of information about what that picture is of now what if that picture links to all of your pictures then the amount of semantic interconnection and the amount of richness that comes out of that is really huge it is a classic network effect,hid you tip en frasers an the text on the wed page is is carin lat of infraction abu wat that pictor is of now whad if that picture lind all of yor picturs han the amoud of semantic under canet on i the mount f richness tht comes ot of that is rily hug a the casi 0 nat wrecked,0.11650485436893204
<F0_M>,BlaiseAguerayArcas_2007,S62,blaise that is truly incredible congratulations,lisa esti incredible coma dilation s,0.1276595744680851
<F0_M>,BlaiseAguerayArcas_2007,Blaise_Agueray_Arcas,thanks so much,y om at,0.21428571428571427
<F0_M>,BrianCox_2009U,Brian_Cox,last year at ted i gave an introduction to the lhc and i promised to come back and give you an update on how that machine works so this is it and for those of you who were not there the lhc is,laster it sad i gave her an intrusion to the allat s s and i promised to com back an give yu n op dats on how that mishe workes sow this is it and fo thos veut at werent theer the alakesa is,0.140625
<F0_M>,BrianCox_2009U,Brian_Cox,the largest scientific experiment ever attempted 27 kilometers in circumference its job is to recreate the conditions that were present less than a 1000000000th of a 2nd after the universe began up to 600000000 times a 2nd it is nothing if not ambitious this is the machine below geneva,the large sint if ick experiment ever attempted 27 calamites in ste conference his gob is to recreate the conditions that we present lese then a 1000000000 thof a 2nd after the univers began op to 6 hondred 1000000 tims a seconds or nothin hif not ambitious bit ed the mishna billow geneva,0.10139860139860139
<F0_M>,BrianCox_2009U,Brian_Cox,we take the pictures of those mini big bangs inside detectors this is the one i work on it is called the atlas detector 44 meters wide 22 meters in diameter,we take the picturs of thos meny bi bangs in sided detectors ac as th won i work ane is cal te atlas detect er forti fore meters wid 20 te meates indara,0.14743589743589744
<F0_M>,BrianCox_2009U,Brian_Cox,spectacular picture here of atlas under construction so you can see the scale on the 10th of september last year we turned the machine on for the 1st time,spectacular picture heare of atlas unde construction so yu can se the sal on the 10th of september lash yeere we tern the mishe on for the 1st time,0.05844155844155844
<F0_M>,BrianCox_2009U,Brian_Cox,and this picture was taken by atlas it caused immense celebration in the control room it is a picture of the 1st beam particle going all the way around the lhc,and thiss picter was tacon b atlas it cased immense sellar ation in the contro rom is a picture of the 1st beam particle going all the wy roun the aleck is s,0.09433962264150944
<F0_M>,BrianCox_2009U,Brian_Cox,colliding with a piece of the lhc deliberately and showering particles into the detector in other words when we saw that picture on september 10th we knew the machine worked which is a great triumph,colliding with a pes of the allat se deliberately and shoring particles into the detector in other words wen we saw that pictur on september 10th we ne the mishna worke such as a grate tromp,0.06565656565656566
<F0_M>,BrianCox_2009U,Brian_Cox,i do not know whether this got the biggest cheer or this when someone went onto google and saw the front page was like that it means we made cultural impact as well as scientific impact about a week later we had a problem with the machine,i dout no whether thiss gout the big ist cheere ore this when som one went onto gogol and saw the front page was like that it mens we made cultural impact as wel as intice impact and about a week lade ser we had a problem wit the mishna,0.08403361344537816
<F0_M>,BrianCox_2009U,Brian_Cox,related actually to these bits of wire here these gold wires those wires carry 13000 amps when the machine is working in full power now the engineers amongst you will look at them and say no they do not they are small wires,reat id actly to thes bits of were here these gold wars thos wars cary thertainly and amps hen the mishe work in at fol power nou the endin rs among she wil lok at them and say now they dont h ho for mite smal wars,0.14349775784753363
<F0_M>,BrianCox_2009U,Brian_Cox,they can do that because when they are very cold they are what is called superconducting wire so at -271 degrees colder than the space between the stars those wires can take that current,they can dug that becaus when they very cold they hats cald spa conductin wir so at minas tuned in 70 won degres cold in the spae between the stars thoas wars can take that,0.11290322580645161
<F0_M>,BrianCox_2009U,Brian_Cox,in one of the joints between over 9000 magnets in lhc there was a manufacturing defect so the wire heated up slightly and its 13000 amps suddenly encountered electrical resistance this was the result,in one of the gins betwen over nin 1000 magnates in a late s er ther as a manufacturing defect so the wise heated op slightly and its thertainly sand amps sudenly encountered electrical resistance and thiss was the result h now,0.10050251256281408
<F0_M>,BrianCox_2009U,Brian_Cox,now that is more impressive when you consider those magnets weigh over 20 tons and they moved about a foot so we damaged about,thats mor impressive hen you consider thos magnets wy over 20 tons and they moved ha bout fot so we damaged about,0.07936507936507936
<F0_M>,BrianCox_2009U,Brian_Cox,50 of the magnets we had to take them out which we did we reconditioned them all fixed them they are all on their way back underground now by the end of march the lhc will be intact again we will switch it on and we expect to take data in june or july,50 of the magnets whe had to take the mout which whe did weve re conditioned them all fixed them there all on ther way bak underground now by he endo march the aleut sey wil be an tacked agan we wil suicide on an we expect to take data in gon oa guly,0.10756972111553785
<F0_M>,BrianCox_2009U,Brian_Cox,and continue with our quest to find out what the building blocks of the universe are now of course in a way those accidents reignite the debate about the value of science and engineering at the edge,and continuo with request to find out what the belding blokes of the univers are now of cors in a way thos am accident re aging the devait about the vau of sian an ennar in at the edge am,0.09595959595959595
<F0_M>,BrianCox_2009U,Brian_Cox,it is easy to refute i think that the fact that it is so difficult the fact that we are overreaching is the value of things like the lhc,its easy to refuse i think that the fact that its so difficult the fact tha we over reachin is the vau of things lig th ellie is,0.09558823529411764
<F0_M>,BrianCox_2009U,Brian_Cox,i will leave the final word to an english scientist humphrey davy who i suspect when defending his protege is useless experiments his protege was michael faraday said this nothing is so dangerous to the progress of the human mind than to assume that our views of science are ultimate,i leave the final word to am er an inglish sanc ist honer davey ho i suspect when defending his procter gas yule is experiment s his protag y was mickle far iday ham sad sad thiss nothing is so danger as to the progress of the human mind thas to ashmed theat aves of sin is ore altimeter,0.12014134275618374
<F0_M>,BrianCox_2009U,Brian_Cox,that there are no mysteries in nature that our triumphs are complete and that there are no new worlds to conquer,but there now mistris in nacre that ar tromps ar complete and hat ther ae no ne worlds to concur,0.11607142857142858
<F0_M>,CraigVenter_2008,Craig_Venter,you know i have talked about some of these projects before about the human genome and what that might mean and discovering new sets of genes we are actually starting at a new point we have been digitizing biology,ate about som f these prades befor about the human geno man what that mite mean and d escovedo rink ne sets of genes wer axle y startin a t a neu point weve ben didactics in bi olaga y,0.14150943396226415
<F0_M>,CraigVenter_2008,Craig_Venter,and now we are trying to go from that digital code,and now wer trine to goe from that dial cod,0.12
<F0_M>,CraigVenter_2008,Craig_Venter,into a new phase of biology with designing and synthesizing life so we have always been trying to ask big questions,into a n fais of boled y with dessin in and sem thesis in life so weve always ben trine to ask big questions,0.11304347826086956
<F0_M>,CraigVenter_2008,Craig_Venter,what is life is something that i think many biologists have been trying to understand at various levels we have tried various approaches,whut is life is somthing that i think meny bi olid ist have been trine to understand at at veris leves weve trie veris approaches,0.09558823529411764
<F0_M>,CraigVenter_2008,Craig_Venter,paring it down to minimal components we have been digitizing it now for almost 20 years when we sequenced the human genome it was going from the analog world of biology into the digital world of the computer,perin it doun to mineral components a weve ben didet ising at now fore almost 20 years when wey sequence the human gean ow it was goin from the analog world of boulay into the diurnal world of the computer,0.0821256038647343
<F0_M>,CraigVenter_2008,Craig_Venter,now we are trying to ask can we regenerate life,now wr tinto ask can we re gana rat lif,0.1702127659574468
<F0_M>,CraigVenter_2008,Craig_Venter,or can we create new life out of this digital universe this is the map of a small organism mycoplasma genitalium that has the smallest genome for a species that can self replicate in the laboratory,wore can whe crate ne life out of this didon al univers this is the map ove ay smal orgon isom mik a plasma gana talian how theat has the smallest geno for ay specis that con self rapley cate in the labret ory,0.1319796954314721
<F0_M>,CraigVenter_2008,Craig_Venter,and we have been trying to just see if we can come up with an even smaller genome,had weve ben tring to gust se if whe can coum op with a evan smaller a geno,0.1728395061728395
<F0_M>,CraigVenter_2008,Craig_Venter,we are able to knock out on the order of a 100 genes out of the 500 or so that are here but when we look at its metabolic map it is relatively simple,now wer abul to nak out on the order of a 100 gens out of the 5 hunderd orso theater heer but when wey lok at its meda bolli map its relit iv ly simple d,0.1342281879194631
<F0_M>,CraigVenter_2008,Craig_Venter,compared to ours trust me this is simple but when we look at all the genes that we can knock out one at a time it is very unlikely that this would yield a living cell,compared to wars trust mey this is simple but when wey lok at al the genes theat we can nok oute wanta time its very un likly that this would yeald a living sel,0.10240963855421686
<F0_M>,CraigVenter_2008,Craig_Venter,so we decided the only way forward was to actually synthesize this chromosome so we could vary the components,so we de sided the only way forward was to actly senator thesis this crom isom sto we coud very the components,0.09174311926605505
<F0_M>,CraigVenter_2008,Craig_Venter,to ask some of these most fundamental questions and so we started down the road of can we synthesize,a to ask some of thes most fundamental questions and 0 we started downe the road ove a can we senta sieyes,0.08
<F0_M>,CraigVenter_2008,Craig_Venter,a chromosome can chemistry permit making these really large molecules where we have never been before and if we do can we boot up a chromosome a chromosome by the way is just a piece of inert chemical material,a chromosome a cand chemistry permet makin thes realy large molecules wher weve never been before and if we dow a can we bute up a cronos sole cronos sone bi the wy s dust a pease of inert camiola terli,0.11004784688995216
<F0_M>,CraigVenter_2008,Craig_Venter,so our pace of digitizing life has been increasing at an exponential pace,so ar past of didet ising lif has been increasin at an exponent ral pa,0.1232876712328767
<F0_M>,CraigVenter_2008,Craig_Venter,our ability to write the genetic code has been moving pretty slowly but has been increasing and our latest point would put it on now an exponential curve,ar ability to righte the donetti coute has ben movin prety slowly a but has a been increasing and ar latest pointe would pout it on now an exponent al curve,0.0915032679738562
<F0_M>,CraigVenter_2008,Craig_Venter,we started this over 15 years ago it took several stages in fact starting with a bioethical review before we did the 1st experiments,we started this s over 15 years ago had tok several stages and fax startin with a bow ethical reve before wye did the 1st experiments,0.07575757575757576
<F0_M>,CraigVenter_2008,Craig_Venter,but it turns out synthesizing dna is very difficult there is 10s of 1000s of machines around the world that make small pieces of dna 30 to 50 letters in length,but it turns out senator thusis in dean ay is very di foucault theirs 10s of 1000s of misenus a round the world that make small pees of dean y ar 30 to 50 letters and lengths,0.1069182389937107
<F0_M>,CraigVenter_2008,Craig_Venter,and it is a degenerate process so the longer you make the piece the more errors there are so we had to create a new method for putting these little pieces together and correct all the errors,and as a de generate proses oe the longo make the pes the more ars eire ar so we had to crate a n metheglin these litle peaces together and caret al the ars,0.11578947368421053
<F0_M>,CraigVenter_2008,Craig_Venter,and this was our 1st attempt starting with the digital information of the genome of phi x 174 it is a small virus that kills bacteria we designed the pieces went through our error correction and had a dna molecule of about 5000 letters,and this was ar 1st attempt started with a diurnal information ove the geno of fi vex won 70 for at a smal viris that cilley bacteria whe resined the pears an went throw ar er coretti and had ay dean molecule of aboute 5000 letters,0.11063829787234042
<F0_M>,CraigVenter_2008,Craig_Venter,the exciting phase came when we took this piece of inert chemical and put it in the bacteria,the exciting fais came wen wey tok this pes of inert camel and pout et in the back trie,0.10869565217391304
