audio_path,reference,wer,whisper_hypothesis,whisper_sum_logprob
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ042-0129.wav,"No night clubs or bowling alleys, no places of recreation except the trade union dances. I have had enough.",0.3157894736842105,"No nightclubs or bowling alleys. No places of recreation, except the trade union dances. I have had enough",-14.535299301147461
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ036-0103.wav,The police asked him whether he could pick out his passenger from the lineup.,0.07142857142857142,The police asked him whether he could pick out his passenger from the line-up.,-6.996767997741699
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ036-0103.wav,The police asked him whether he could pick out his passenger from the lineup.,0.0,The police asked him whether he could pick out his passenger from the lineup.,-8.98753547668457
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ036-0103.wav,The police asked him whether he could pick out his passenger from the lineup.,0.07142857142857142,the police asked him whether he could pick out his passenger from the lineup.,-9.637409210205078
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0058.wav,"During his Presidency, Franklin D. Roosevelt made almost four hundred journeys and traveled more than three hundred fifty thousand miles.",0.4,"During his presidency, Franklin D. Roosevelt made almost 400 journeys, and traveled more than 350,000 miles.",-6.732813835144043
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0058.wav,"During his Presidency, Franklin D. Roosevelt made almost four hundred journeys and traveled more than three hundred fifty thousand miles.",0.35,"During his presidency, Franklin D. Roosevelt made almost 400 journeys and traveled more than 350,000 miles.",-8.872708320617676
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0058.wav,"During his Presidency, Franklin D. Roosevelt made almost four hundred journeys and traveled more than three hundred fifty thousand miles.",0.4,"During his presidency, Franklin D. Roosevelt made almost 400 journies and traveled more than 350,000 miles.",-9.517559051513672
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ014-0076.wav,"He was seen afterwards smoking and talking with his hosts in their back parlor, and never seen again alive.",0.05263157894736842,"He was seen afterwards smoking, and talking with his hosts in their back parlor, and never seen again alive.",-9.390265464782715
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ014-0076.wav,"He was seen afterwards smoking and talking with his hosts in their back parlor, and never seen again alive.",0.10526315789473684,"He was seen afterward smoking, and talking with his hosts in their back parlor, and never seen again alive.",-9.773011207580566
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0043.wav,"long narrow rooms -- one thirty-six feet, six twenty-three feet, and the eighth eighteen,",0.6428571428571429,"Long narrow rooms, 1-36 feet, 6-23 feet, and the 8th 18.",-5.194716930389404
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0043.wav,"long narrow rooms -- one thirty-six feet, six twenty-three feet, and the eighth eighteen,",0.5714285714285714,"long narrow rooms, 1-36 feet, 6-23 feet, and the 8th 18.",-5.882616996765137
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0043.wav,"long narrow rooms -- one thirty-six feet, six twenty-three feet, and the eighth eighteen,",0.6428571428571429,"Long narrow rooms, 1.36 feet, 6.23 feet, and the 8th 18.",-6.6057939529418945
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0043.wav,"long narrow rooms -- one thirty-six feet, six twenty-three feet, and the eighth eighteen,",0.6428571428571429,"Long narrow rooms, 1-36 feet, 6-23 feet, and the 8th-18",-6.788503170013428
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0043.wav,"long narrow rooms -- one thirty-six feet, six twenty-three feet, and the eighth eighteen,",0.5714285714285714,"long narrow rooms, 1-36 feet, 6-23 feet, and the 8th-18",-7.322876930236816
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0043.wav,"long narrow rooms -- one thirty-six feet, six twenty-three feet, and the eighth eighteen,",0.5714285714285714,"long narrow rooms, 1.36 feet, 6.23 feet, and the 8th 18.",-7.465616703033447
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0043.wav,"long narrow rooms -- one thirty-six feet, six twenty-three feet, and the eighth eighteen,",0.7142857142857143,"Long narrow rooms, 1-36 feet, 6-23 feet and the 8th-18.",-7.533023834228516
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0043.wav,"long narrow rooms -- one thirty-six feet, six twenty-three feet, and the eighth eighteen,",0.6428571428571429,"Long narrow rooms, 1-36 feet, 6-23 feet, and the 8th, 18",-7.546876430511475
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0043.wav,"long narrow rooms -- one thirty-six feet, six twenty-three feet, and the eighth eighteen,",0.2857142857142857,"Long narrow rooms, one thirty-six feet, six twenty-three feet, and the eighth eighteen",-7.811322212219238
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0043.wav,"long narrow rooms -- one thirty-six feet, six twenty-three feet, and the eighth eighteen,",0.5714285714285714,"Long narrow rooms 1-36 feet, 6-23 feet, and the 8th-18.",-7.816939830780029
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0043.wav,"long narrow rooms -- one thirty-six feet, six twenty-three feet, and the eighth eighteen,",0.6428571428571429,"long narrow rooms, 1-36 feet, 6-23 feet and the 8th-18.",-7.942763805389404
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0043.wav,"long narrow rooms -- one thirty-six feet, six twenty-three feet, and the eighth eighteen,",0.7142857142857143,"Long narrow rooms, 1-36 feet, 6-23 feet and the 8th 18.",-7.964344024658203
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0043.wav,"long narrow rooms -- one thirty-six feet, six twenty-three feet, and the eighth eighteen,",0.7142857142857143,"Long narrow rooms, 1-36 feet, 6-23 feet and the 8th, 18.",-8.05932331085205
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0043.wav,"long narrow rooms -- one thirty-six feet, six twenty-three feet, and the eighth eighteen,",0.21428571428571427,"long narrow rooms, one thirty-six feet, six twenty-three feet, and the eighth eighteen",-8.147944450378418
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0043.wav,"long narrow rooms -- one thirty-six feet, six twenty-three feet, and the eighth eighteen,",0.35714285714285715,"Long narrow rooms, one thirty-six feet, six twenty-three feet and the eighth eighteen.",-8.163191795349121
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0043.wav,"long narrow rooms -- one thirty-six feet, six twenty-three feet, and the eighth eighteen,",0.5714285714285714,"long narrow rooms, 1-36 feet, 6-23 feet, and the 8th, 18",-8.20056438446045
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0043.wav,"long narrow rooms -- one thirty-six feet, six twenty-three feet, and the eighth eighteen,",0.7142857142857143,"Long Narrow Rooms, 1-36 feet, 6-23 feet, and the 8th 18",-8.2364501953125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0043.wav,"long narrow rooms -- one thirty-six feet, six twenty-three feet, and the eighth eighteen,",0.6428571428571429,"Long narrow rooms, 1-36 feet, 6-23 feet, and the 8-18.",-8.39991569519043
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0043.wav,"long narrow rooms -- one thirty-six feet, six twenty-three feet, and the eighth eighteen,",0.5714285714285714,"Long narrow rooms, 1-36 feet, 6-23 feet, and the eighth 18.",-8.464242935180664
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0043.wav,"long narrow rooms -- one thirty-six feet, six twenty-three feet, and the eighth eighteen,",0.6428571428571429,"long narrow rooms, 1-36 feet, 6-23 feet and the 8th 18.",-8.485328674316406
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0043.wav,"long narrow rooms -- one thirty-six feet, six twenty-three feet, and the eighth eighteen,",0.2857142857142857,"long narrow rooms, one thirty-six feet, six twenty-three feet and the eighth eighteen.",-8.487905502319336
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0043.wav,"long narrow rooms -- one thirty-six feet, six twenty-three feet, and the eighth eighteen,",0.6428571428571429,"Long narrow rooms, 1.36 feet, 6.23 feet, and the 8.18.",-8.59464168548584
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0043.wav,"long narrow rooms -- one thirty-six feet, six twenty-three feet, and the eighth eighteen,",0.7857142857142857,"Long narrow rooms, 1-36 ft, 6-23 ft, and the 8th 18.",-8.59684944152832
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0043.wav,"long narrow rooms -- one thirty-six feet, six twenty-three feet, and the eighth eighteen,",0.6428571428571429,"long narrow rooms, 1-36 feet, 6-23 feet and the 8th, 18.",-8.627988815307617
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0043.wav,"long narrow rooms -- one thirty-six feet, six twenty-three feet, and the eighth eighteen,",0.6428571428571429,"Long, narrow rooms, 1-36 feet, 6-23 feet, and the 8th 18",-8.629255294799805
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0043.wav,"long narrow rooms -- one thirty-six feet, six twenty-three feet, and the eighth eighteen,",0.5714285714285714,"Long narrow rooms 1-36 feet, 6-23 feet, and the 8th 18.",-8.815261840820312
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0043.wav,"long narrow rooms -- one thirty-six feet, six twenty-three feet, and the eighth eighteen,",0.5,"long narrow rooms, 1-36 feet, 6-23 feet, and the eighth 18.",-8.9117431640625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0043.wav,"long narrow rooms -- one thirty-six feet, six twenty-three feet, and the eighth eighteen,",0.5,"long narrow rooms 1-36 feet, 6-23 feet, and the 8th-18.",-8.924064636230469
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0043.wav,"long narrow rooms -- one thirty-six feet, six twenty-three feet, and the eighth eighteen,",0.6428571428571429,"Long narrow rooms, 1-36 feet, 6-23 feet, and the 8th 18th",-8.984233856201172
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0043.wav,"long narrow rooms -- one thirty-six feet, six twenty-three feet, and the eighth eighteen,",0.6428571428571429,"Long narrow rooms, 1-36 feet, 6-23 feet, and the 8th 18!",-9.291116714477539
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0043.wav,"long narrow rooms -- one thirty-six feet, six twenty-three feet, and the eighth eighteen,",0.6428571428571429,"Long narrow rooms, 1.36 feet, 6.23 feet, and the 8th, 18",-9.456719398498535
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0043.wav,"long narrow rooms -- one thirty-six feet, six twenty-three feet, and the eighth eighteen,",0.5714285714285714,"long narrow rooms, 1-36 feet, 6-23 feet, and the 8th 18th",-9.461594581604004
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0043.wav,"long narrow rooms -- one thirty-six feet, six twenty-three feet, and the eighth eighteen,",0.7142857142857143,"Long narrow rooms, 1.36 feet, 6.23 feet and the 8th 18.",-9.463334083557129
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0043.wav,"long narrow rooms -- one thirty-six feet, six twenty-three feet, and the eighth eighteen,",0.5714285714285714,"Long narrow rooms 1.36 feet, 6.23 feet, and the 8th 18.",-9.53271484375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0043.wav,"long narrow rooms -- one thirty-six feet, six twenty-three feet, and the eighth eighteen,",0.35714285714285715,"Long narrow rooms, one thirty-six feet, six twenty-three feet, and the 8th",-9.537646293640137
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0043.wav,"long narrow rooms -- one thirty-six feet, six twenty-three feet, and the eighth eighteen,",0.7857142857142857,"Long narrow rooms, 1-36 ft, 6-23 ft, and the 8th-18",-9.590094566345215
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0043.wav,"long narrow rooms -- one thirty-six feet, six twenty-three feet, and the eighth eighteen,",0.5714285714285714,"long narrow rooms, 1-36 feet, 6-23 feet, and the 8th 18!",-9.78895092010498
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0043.wav,"long narrow rooms -- one thirty-six feet, six twenty-three feet, and the eighth eighteen,",0.6428571428571429,"Long narrow rooms, 1-36 feet, 6-23 feet, and the 8th 18.""",-9.840091705322266
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0043.wav,"long narrow rooms -- one thirty-six feet, six twenty-three feet, and the eighth eighteen,",0.5714285714285714,"Long narrow rooms, 1.36 feet, 6.23 feet, and the eighth 18.",-9.875480651855469
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0043.wav,"long narrow rooms -- one thirty-six feet, six twenty-three feet, and the eighth eighteen,",0.6428571428571429,"Long narrow rooms, 1-36 feet, 6-23 feet, and the 8th 18",-9.886194229125977
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0043.wav,"long narrow rooms -- one thirty-six feet, six twenty-three feet, and the eighth eighteen,",0.2857142857142857,"long narrow rooms, one thirty-six feet, six twenty-three feet, and the 8th",-9.893658638000488
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0043.wav,"long narrow rooms -- one thirty-six feet, six twenty-three feet, and the eighth eighteen,",0.7142857142857143,"Long narrow rooms, 1-36 feet, 6-23 feet and the 8th 18th.",-9.922606468200684
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0043.wav,"long narrow rooms -- one thirty-six feet, six twenty-three feet, and the eighth eighteen,",0.5,"long narrow rooms 1-36 feet, 6-23 feet, and the 8th 18.",-9.954170227050781
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ002-0043.wav,"long narrow rooms -- one thirty-six feet, six twenty-three feet, and the eighth eighteen,",0.5714285714285714,"long narrow rooms, 1-36 feet, 6-23 feet, and the 8th 18.""",-9.995966911315918
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0076.wav,We come to the sermon.,0.2,We come to the Sermon.,-5.483832359313965
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0076.wav,We come to the sermon.,0.4,we come to the Sermon.,-6.715895652770996
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ009-0076.wav,We come to the sermon.,0.4,We come to The Sermon.,-8.505237579345703
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ017-0131.wav,"even when the high sheriff had told him there was no possibility of a reprieve, and within a few hours of execution.",0.13636363636363635,"Even when the high sheriff had told him, there was no possibility of a reprieve and within a few hours of execution.",-5.673312664031982
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ017-0131.wav,"even when the high sheriff had told him there was no possibility of a reprieve, and within a few hours of execution.",0.09090909090909091,"even when the high sheriff had told him, there was no possibility of a reprieve and within a few hours of execution.",-6.606533050537109
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ017-0131.wav,"even when the high sheriff had told him there was no possibility of a reprieve, and within a few hours of execution.",0.09090909090909091,"Even when the high sheriff had told him, there was no possibility of a reprieve, and within a few hours of execution.",-7.65665864944458
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ017-0131.wav,"even when the high sheriff had told him there was no possibility of a reprieve, and within a few hours of execution.",0.09090909090909091,Even when the high sheriff had told him there was no possibility of a reprieve and within a few hours of execution.,-7.981678009033203
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ017-0131.wav,"even when the high sheriff had told him there was no possibility of a reprieve, and within a few hours of execution.",0.045454545454545456,even when the high sheriff had told him there was no possibility of a reprieve and within a few hours of execution.,-8.145557403564453
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0184.wav,but there is a system for the immediate notification of the Secret Service by the confining institution when a subject is released or escapes.,0.08333333333333333,but there is a system for the immediate notification of the secret service by the confining institution when a subject is released or escapes.,-7.725910663604736
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0184.wav,but there is a system for the immediate notification of the Secret Service by the confining institution when a subject is released or escapes.,0.125,but there is a system for the immediate notification of the secret service by the confining institution when a subject is released or escapes,-10.782960891723633
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0184.wav,but there is a system for the immediate notification of the Secret Service by the confining institution when a subject is released or escapes.,0.08333333333333333,"But there is a system for the immediate notification of the Secret Service, by the confining institution when a subject is released or escapes.",-11.838531494140625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ014-0263.wav,"When other pleasures palled he took a theatre, and posed as a munificent patron of the dramatic art.",0.1111111111111111,"When other pleasures pauled, he took a theater, and posed as a munificent patron of the dramatic art.",-9.429776191711426
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ014-0263.wav,"When other pleasures palled he took a theatre, and posed as a munificent patron of the dramatic art.",0.05555555555555555,"When other pleasures pauled, he took a theatre, and posed as a munificent patron of the dramatic art.",-9.722179412841797
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ014-0263.wav,"When other pleasures palled he took a theatre, and posed as a munificent patron of the dramatic art.",0.1111111111111111,"When other pleasures pauled, he took a theater and posed as a munificent patron of the dramatic art.",-10.7179536819458
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ014-0263.wav,"When other pleasures palled he took a theatre, and posed as a munificent patron of the dramatic art.",0.16666666666666666,"When other pleasures pauled, he took a theater, and posed as a magnificent patron of the dramatic art.",-10.855878829956055
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ014-0263.wav,"When other pleasures palled he took a theatre, and posed as a munificent patron of the dramatic art.",0.1111111111111111,"When other pleasures pauled, he took a theatre and posed as a munificent patron of the dramatic art.",-11.13245677947998
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ014-0263.wav,"When other pleasures palled he took a theatre, and posed as a munificent patron of the dramatic art.",0.1111111111111111,"When other pleasures pauled, he took a theatre, and posed as a magnificent patron of the dramatic art.",-11.141138076782227
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ042-0096.wav,(old exchange rate) in addition to his factory salary of approximately equal amount,0.38461538461538464,"old exchange rate, in addition to his factory salary of a proximately equal amount.",-6.14132833480835
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ042-0096.wav,(old exchange rate) in addition to his factory salary of approximately equal amount,0.3076923076923077,old exchange rate. In addition to his factory salary of approximately equal amount.,-6.414036750793457
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ042-0096.wav,(old exchange rate) in addition to his factory salary of approximately equal amount,0.23076923076923078,"old exchange rate, in addition to his factory salary of approximately equal amount.",-6.475871562957764
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ042-0096.wav,(old exchange rate) in addition to his factory salary of approximately equal amount,0.3076923076923077,"old exchange rate. In addition to his factory salary, of approximately equal amount",-7.084900856018066
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ042-0096.wav,(old exchange rate) in addition to his factory salary of approximately equal amount,0.3076923076923077,"old exchange rate, in addition to his factory salary of a approximately equal amount.",-7.119850158691406
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ042-0096.wav,(old exchange rate) in addition to his factory salary of approximately equal amount,0.3076923076923077,"old exchange rate, in addition to his factory salary of a proximately equal amount",-7.169370174407959
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ042-0096.wav,(old exchange rate) in addition to his factory salary of approximately equal amount,0.23076923076923078,"old exchange rate, in addition to his factory salary of approximately equal",-7.2658514976501465
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ042-0096.wav,(old exchange rate) in addition to his factory salary of approximately equal amount,0.3076923076923077,"old-exchange rate, in addition to his factory salary of approximately equal amount.",-7.270623683929443
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ042-0096.wav,(old exchange rate) in addition to his factory salary of approximately equal amount,0.38461538461538464,"old exchange rate, in addition to his factory salary, of a approximately equal amount.",-7.374634742736816
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ042-0096.wav,(old exchange rate) in addition to his factory salary of approximately equal amount,0.46153846153846156,"old exchange rate. In addition to his factory salary, of a approximately equal amount.",-7.38902473449707
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ042-0096.wav,(old exchange rate) in addition to his factory salary of approximately equal amount,0.38461538461538464,"old exchange rate. In addition to his factory salary, of approximately equal amount.",-7.464223384857178
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ042-0096.wav,(old exchange rate) in addition to his factory salary of approximately equal amount,0.3076923076923077,"old exchange rate, in addition to his factory salary, of approximately equal amount.",-7.683152198791504
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ042-0096.wav,(old exchange rate) in addition to his factory salary of approximately equal amount,0.38461538461538464,"Old Exchange Rate, in addition to his factory salary of a approximately equal amount.",-8.56778335571289
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ042-0096.wav,(old exchange rate) in addition to his factory salary of approximately equal amount,0.3076923076923077,"old exchange rate. In addition to his factory salary of approximately equal amount,",-8.704354286193848
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ042-0096.wav,(old exchange rate) in addition to his factory salary of approximately equal amount,0.38461538461538464,"Old Exchange Rate, in addition to his factory salary, of approximately equal amount.",-8.709339141845703
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ042-0096.wav,(old exchange rate) in addition to his factory salary of approximately equal amount,0.38461538461538464,old exchange rate. In addition to his factory salary of a approximately equal amount.,-9.088908195495605
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ049-0050.wav,Hill had both feet on the car and was climbing aboard to assist President and Mrs. Kennedy.,0.17647058823529413,Hill had both feet on the car and was climbing a board to assist president and Mrs. Kennedy.,-7.314174175262451
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ049-0050.wav,Hill had both feet on the car and was climbing aboard to assist President and Mrs. Kennedy.,0.17647058823529413,"Hill had both feet on the car, and was climbing a board to assist President and Mrs. Kennedy.",-8.500545501708984
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ049-0050.wav,Hill had both feet on the car and was climbing aboard to assist President and Mrs. Kennedy.,0.058823529411764705,Hill had both feet on the car and was climbing aboard to assist president and Mrs. Kennedy.,-9.00148868560791
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0307.wav,"then let twenty days pass, and at the end of that time station near the Chaldasan gates a body of four thousand.",0.4090909090909091,"Then, let 20 days pass. And at the end of that time, station near the Chaldean Gates, a body of 4,000.",-10.975516319274902
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0307.wav,"then let twenty days pass, and at the end of that time station near the Chaldasan gates a body of four thousand.",0.4090909090909091,"Then, let 20 days pass. And at the end of that time, station near the Chaldean gates, a body of 4,000.",-11.180171012878418
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0307.wav,"then let twenty days pass, and at the end of that time station near the Chaldasan gates a body of four thousand.",0.4090909090909091,"Then, let 20 days pass. And at the end of that time, station near the Chaldean Gates, a body of 4,000!",-16.56527328491211
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0307.wav,"then let twenty days pass, and at the end of that time station near the Chaldasan gates a body of four thousand.",0.4090909090909091,"Then, let 20 days pass. And at the end of that time, station near the Chaldean gates, a body of 4,000!",-16.81484603881836
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0307.wav,"then let twenty days pass, and at the end of that time station near the Chaldasan gates a body of four thousand.",0.4090909090909091,"Then, let 20 days pass. And at the end of that time, station near the Chaldean Gates, a body of 4,000",-17.42232894897461
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0307.wav,"then let twenty days pass, and at the end of that time station near the Chaldasan gates a body of four thousand.",0.4090909090909091,"Then, let 20 days pass. And at the end of that time, station near the Chaldean gates, a body of 4,000",-17.737037658691406
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0307.wav,"then let twenty days pass, and at the end of that time station near the Chaldasan gates a body of four thousand.",0.3181818181818182,"Then, let 20 days pass, and at the end of that time, station near the Chaldean Gates, a body of 4,000.",-17.746498107910156
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0307.wav,"then let twenty days pass, and at the end of that time station near the Chaldasan gates a body of four thousand.",0.3181818181818182,"Then, let 20 days pass, and at the end of that time, station near the Chaldean gates, a body of 4,000.",-17.917781829833984
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0307.wav,"then let twenty days pass, and at the end of that time station near the Chaldasan gates a body of four thousand.",0.4090909090909091,"Then, let 20 days pass. And at the end of that time, station near the Chaldean Gates, a body of 4,000.""",-17.951889038085938
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0307.wav,"then let twenty days pass, and at the end of that time station near the Chaldasan gates a body of four thousand.",0.4090909090909091,"Then, let 20 days pass. And at the end of that time, station near the Chaldean gates, a body of 4,000.""",-18.076004028320312
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0307.wav,"then let twenty days pass, and at the end of that time station near the Chaldasan gates a body of four thousand.",0.4090909090909091,"Then, let 20 days pass. And at the end of that time, station near the Chaldean Gates, a body of 4,000,",-18.090557098388672
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0307.wav,"then let twenty days pass, and at the end of that time station near the Chaldasan gates a body of four thousand.",0.4090909090909091,"Then, let 20 days pass. And at the end of that time, station near the Chaldean Gates, a body of 4,000?",-18.3802490234375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0307.wav,"then let twenty days pass, and at the end of that time station near the Chaldasan gates a body of four thousand.",0.4090909090909091,"Then, let 20 days pass. And at the end of that time, station near the Chaldean gates, a body of 4,000,",-18.407329559326172
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0307.wav,"then let twenty days pass, and at the end of that time station near the Chaldasan gates a body of four thousand.",0.4090909090909091,"Then, let 20 days pass. And at the end of that time, station near the Chaldean gates, a body of 4,000?",-18.51755142211914
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0307.wav,"then let twenty days pass, and at the end of that time station near the Chaldasan gates a body of four thousand.",0.36363636363636365,"Then, let 20 days pass, and at the end of that time, station near the Childie and Gates, a body of 4,000.",-18.623104095458984
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0307.wav,"then let twenty days pass, and at the end of that time station near the Chaldasan gates a body of four thousand.",0.4090909090909091,"Then, let 20 days pass. And at the end of that time, station near the Chaldean Gates, a body of 4,000...",-18.6859130859375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0307.wav,"then let twenty days pass, and at the end of that time station near the Chaldasan gates a body of four thousand.",0.4090909090909091,"Then, let 20 days pass. And at the end of that time, station near the Chaldean Gates, a body of 4,000%.",-19.041606903076172
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0307.wav,"then let twenty days pass, and at the end of that time station near the Chaldasan gates a body of four thousand.",0.4090909090909091,"Then, let 20 days pass. And at the end of that time, station near the Chaldean gates, a body of 4,000...",-19.051071166992188
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ028-0307.wav,"then let twenty days pass, and at the end of that time station near the Chaldasan gates a body of four thousand.",0.4090909090909091,"Then, let 20 days pass. And at the end of that time, station near the Chaldean gates, a body of 4,000%.",-19.21552276611328
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ012-0235.wav,While they were in a state of insensibility the murder was committed.,0.25,"While they were in a state-of-incense ability, the murder was committed.",-6.264139175415039
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ012-0235.wav,While they were in a state of insensibility the murder was committed.,0.16666666666666666,"While they were in a state of insensibility, the murder was commited.",-8.753690719604492
